state,district,category,type,date,crimes,sex,age,ethnicity,population
Kedah,Kota Setar,assault,causing_injury,2021,66,both,overall,overall,2151.7
Kedah,Kota Setar,assault,causing_injury,2022,78,both,overall,overall,2163.1
Kedah,Kota Setar,assault,murder,2016,2,both,overall,overall,2119.7
Kedah,Kota Setar,assault,murder,2017,3,both,overall,overall,2143.9
Kedah,Kota Setar,assault,murder,2018,1,both,overall,overall,2163.0
Kedah,Kota Setar,assault,murder,2019,2,both,overall,overall,2173.7
Kedah,Kota Setar,assault,murder,2020,3,both,overall,overall,2131.4
Kedah,Kota Setar,assault,murder,2021,3,both,overall,overall,2151.7
Kedah,Kota Setar,assault,murder,2022,3,both,overall,overall,2163.1
Kedah,Kota Setar,assault,rape,2016,37,both,overall,overall,2119.7
Kedah,Kota Setar,assault,rape,2017,22,both,overall,overall,2143.9
Kedah,Kota Setar,assault,rape,2018,20,both,overall,overall,2163.0
Kedah,Kota Setar,assault,rape,2019,28,both,overall,overall,2173.7
Kedah,Kota Setar,assault,rape,2020,21,both,overall,overall,2131.4
Kedah,Kota Setar,assault,rape,2021,36,both,overall,overall,2151.7
Kedah,Kota Setar,assault,rape,2022,37,both,overall,overall,2163.1
Kedah,Kota Setar,assault,robbery_gang_armed,2016,0,both,overall,overall,2119.7
Kedah,Kota Setar,assault,robbery_gang_armed,2017,0,both,overall,overall,2143.9
Kedah,Kota Setar,assault,robbery_gang_armed,2018,0,both,overall,overall,2163.0
Kedah,Kota Setar,assault,robbery_gang_armed,2019,0,both,overall,overall,2173.7
Kedah,Kota Setar,assault,robbery_gang_armed,2020,0,both,overall,overall,2131.4
Kedah,Kota Setar,assault,robbery_gang_armed,2021,0,both,overall,overall,2151.7
Kedah,Kota Setar,assault,robbery_gang_armed,2022,0,both,overall,overall,2163.1
Kedah,Kota Setar,assault,robbery_gang_unarmed,2016,149,both,overall,overall,2119.7
Kedah,Kota Setar,assault,robbery_gang_unarmed,2017,42,both,overall,overall,2143.9
Kedah,Kota Setar,assault,robbery_gang_unarmed,2018,83,both,overall,overall,2163.0
Kedah,Kota Setar,assault,robbery_gang_unarmed,2019,45,both,overall,overall,2173.7
Kedah,Kota Setar,assault,robbery_gang_unarmed,2020,26,both,overall,overall,2131.4
Kedah,Kota Setar,assault,robbery_gang_unarmed,2021,38,both,overall,overall,2151.7
Kedah,Kota Setar,assault,robbery_gang_unarmed,2022,50,both,overall,overall,2163.1
Kedah,Kota Setar,assault,robbery_solo_armed,2016,0,both,overall,overall,2119.7
Kedah,Kota Setar,assault,robbery_solo_armed,2017,0,both,overall,overall,2143.9
Kedah,Kota Setar,assault,robbery_solo_armed,2018,0,both,overall,overall,2163.0
Kedah,Kota Setar,assault,robbery_solo_armed,2019,1,both,overall,overall,2173.7
Kedah,Kota Setar,assault,robbery_solo_armed,2020,0,both,overall,overall,2131.4
Kedah,Kota Setar,assault,robbery_solo_armed,2021,0,both,overall,overall,2151.7
Kedah,Kota Setar,assault,robbery_solo_armed,2022,1,both,overall,overall,2163.1
Kedah,Kota Setar,assault,robbery_solo_unarmed,2016,61,both,overall,overall,2119.7
Kedah,Kota Setar,assault,robbery_solo_unarmed,2017,30,both,overall,overall,2143.9
Kedah,Kota Setar,assault,robbery_solo_unarmed,2018,28,both,overall,overall,2163.0
Kedah,Kota Setar,assault,robbery_solo_unarmed,2019,35,both,overall,overall,2173.7
Kedah,Kota Setar,assault,robbery_solo_unarmed,2020,18,both,overall,overall,2131.4
Kedah,Kota Setar,assault,robbery_solo_unarmed,2021,32,both,overall,overall,2151.7
Kedah,Kota Setar,assault,robbery_solo_unarmed,2022,46,both,overall,overall,2163.1
Kedah,Kota Setar,property,all,2016,1649,both,overall,overall,2119.7
Kedah,Kota Setar,property,all,2017,1387,both,overall,overall,2143.9
Kedah,Kota Setar,property,all,2018,1211,both,overall,overall,2163.0
Kedah,Kota Setar,property,all,2019,1107,both,overall,overall,2173.7
Kedah,Kota Setar,property,all,2020,804,both,overall,overall,2131.4
Kedah,Kota Setar,property,all,2021,750,both,overall,overall,2151.7
Kedah,Kota Setar,property,all,2022,990,both,overall,overall,2163.1
Kedah,Kota Setar,property,break_in,2016,388,both,overall,overall,2119.7
Kedah,Kota Setar,property,break_in,2017,344,both,overall,overall,2143.9
Kedah,Kota Setar,property,break_in,2018,300,both,overall,overall,2163.0
Kedah,Kota Setar,property,break_in,2019,255,both,overall,overall,2173.7
Kedah,Kota Setar,property,break_in,2020,191,both,overall,overall,2131.4
Kedah,Kota Setar,property,break_in,2021,252,both,overall,overall,2151.7
Kedah,Kota Setar,property,break_in,2022,269,both,overall,overall,2163.1
Kedah,Kota Setar,property,theft_other,2016,327,both,overall,overall,2119.7
Kedah,Kota Setar,property,theft_other,2017,177,both,overall,overall,2143.9
Kedah,Kota Setar,property,theft_other,2018,171,both,overall,overall,2163.0
Kedah,Kota Setar,property,theft_other,2019,189,both,overall,overall,2173.7
Kedah,Kota Setar,property,theft_other,2020,159,both,overall,overall,2131.4
Kedah,Kota Setar,property,theft_other,2021,184,both,overall,overall,2151.7
Kedah,Kota Setar,property,theft_other,2022,388,both,overall,overall,2163.1
Kedah,Kota Setar,property,theft_vehicle_lorry,2016,25,both,overall,overall,2119.7
Kedah,Kota Setar,property,theft_vehicle_lorry,2017,15,both,overall,overall,2143.9
Kedah,Kota Setar,property,theft_vehicle_lorry,2018,9,both,overall,overall,2163.0
Kedah,Kota Setar,property,theft_vehicle_lorry,2019,21,both,overall,overall,2173.7
Kedah,Kota Setar,property,theft_vehicle_lorry,2020,13,both,overall,overall,2131.4
Kedah,Kota Setar,property,theft_vehicle_lorry,2021,6,both,overall,overall,2151.7
Kedah,Kota Setar,property,theft_vehicle_lorry,2022,9,both,overall,overall,2163.1
Kedah,Kota Setar,property,theft_vehicle_motorcar,2016,154,both,overall,overall,2119.7
Kedah,Kota Setar,property,theft_vehicle_motorcar,2017,80,both,overall,overall,2143.9
Kedah,Kota Setar,property,theft_vehicle_motorcar,2018,79,both,overall,overall,2163.0
Kedah,Kota Setar,property,theft_vehicle_motorcar,2019,92,both,overall,overall,2173.7
Kedah,Kota Setar,property,theft_vehicle_motorcar,2020,47,both,overall,overall,2131.4
Kedah,Kota Setar,property,theft_vehicle_motorcar,2021,34,both,overall,overall,2151.7
Kedah,Kota Setar,property,theft_vehicle_motorcar,2022,55,both,overall,overall,2163.1
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2016,755,both,overall,overall,2119.7
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2017,771,both,overall,overall,2143.9
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2018,652,both,overall,overall,2163.0
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2019,550,both,overall,overall,2173.7
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2020,394,both,overall,overall,2131.4
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2021,274,both,overall,overall,2151.7
Kedah,Kota Setar,property,theft_vehicle_motorcycle,2022,269,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,all,2016,365,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,all,2017,372,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,all,2018,371,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,all,2019,324,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,all,2020,209,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,all,2021,198,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,all,2022,214,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,causing_injury,2016,108,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,causing_injury,2017,127,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,causing_injury,2018,127,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,causing_injury,2019,97,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,causing_injury,2020,64,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,causing_injury,2021,71,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,causing_injury,2022,46,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,murder,2016,6,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,murder,2017,7,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,murder,2018,5,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,murder,2019,3,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,murder,2020,4,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,murder,2021,5,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,murder,2022,7,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,rape,2016,29,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,rape,2017,32,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,rape,2018,32,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,rape,2019,29,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,rape,2020,26,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,rape,2021,31,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,rape,2022,28,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,robbery_gang_armed,2016,1,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2017,1,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,robbery_gang_armed,2018,1,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,robbery_gang_armed,2019,1,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2020,0,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,robbery_gang_armed,2021,0,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,robbery_gang_armed,2022,0,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2016,169,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2017,140,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2018,141,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2019,133,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2020,35,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2021,66,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,robbery_gang_unarmed,2022,60,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,robbery_solo_armed,2016,0,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2017,0,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,robbery_solo_armed,2018,0,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,robbery_solo_armed,2019,1,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2020,0,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,robbery_solo_armed,2021,0,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,robbery_solo_armed,2022,0,both,overall,overall,2163.1
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2016,52,both,overall,overall,2119.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2017,65,both,overall,overall,2143.9
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2018,65,both,overall,overall,2163.0
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2019,60,both,overall,overall,2173.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2020,80,both,overall,overall,2131.4
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2021,25,both,overall,overall,2151.7
Kedah,Kuala Muda,assault,robbery_solo_unarmed,2022,73,both,overall,overall,2163.1
Kedah,Kuala Muda,property,all,2016,1691,both,overall,overall,2119.7
Kedah,Kuala Muda,property,all,2017,1705,both,overall,overall,2143.9
Kedah,Kuala Muda,property,all,2018,1602,both,overall,overall,2163.0
Kedah,Kuala Muda,property,all,2019,1485,both,overall,overall,2173.7
Kedah,Kuala Muda,property,all,2020,1049,both,overall,overall,2131.4
Kedah,Kuala Muda,property,all,2021,989,both,overall,overall,2151.7
Kedah,Kuala Muda,property,all,2022,1060,both,overall,overall,2163.1
Kedah,Kuala Muda,property,break_in,2016,294,both,overall,overall,2119.7
Kedah,Kuala Muda,property,break_in,2017,375,both,overall,overall,2143.9
Kedah,Kuala Muda,property,break_in,2018,360,both,overall,overall,2163.0
Kedah,Kuala Muda,property,break_in,2019,424,both,overall,overall,2173.7
Kedah,Kuala Muda,property,break_in,2020,375,both,overall,overall,2131.4
Kedah,Kuala Muda,property,break_in,2021,367,both,overall,overall,2151.7
Kedah,Kuala Muda,property,break_in,2022,361,both,overall,overall,2163.1
Kedah,Kuala Muda,property,theft_other,2016,271,both,overall,overall,2119.7
Kedah,Kuala Muda,property,theft_other,2017,272,both,overall,overall,2143.9
Kedah,Kuala Muda,property,theft_other,2018,319,both,overall,overall,2163.0
Kedah,Kuala Muda,property,theft_other,2019,253,both,overall,overall,2173.7
Kedah,Kuala Muda,property,theft_other,2020,169,both,overall,overall,2131.4
Kedah,Kuala Muda,property,theft_other,2021,150,both,overall,overall,2151.7
Kedah,Kuala Muda,property,theft_other,2022,274,both,overall,overall,2163.1
Kedah,Kuala Muda,property,theft_vehicle_lorry,2016,43,both,overall,overall,2119.7
Kedah,Kuala Muda,property,theft_vehicle_lorry,2017,23,both,overall,overall,2143.9
Kedah,Kuala Muda,property,theft_vehicle_lorry,2018,19,both,overall,overall,2163.0
Kedah,Kuala Muda,property,theft_vehicle_lorry,2019,41,both,overall,overall,2173.7
Kedah,Kuala Muda,property,theft_vehicle_lorry,2020,14,both,overall,overall,2131.4
Kedah,Kuala Muda,property,theft_vehicle_lorry,2021,14,both,overall,overall,2151.7
Kedah,Kuala Muda,property,theft_vehicle_lorry,2022,7,both,overall,overall,2163.1
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2016,197,both,overall,overall,2119.7
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2017,170,both,overall,overall,2143.9
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2018,174,both,overall,overall,2163.0
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2019,115,both,overall,overall,2173.7
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2020,91,both,overall,overall,2131.4
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2021,60,both,overall,overall,2151.7
Kedah,Kuala Muda,property,theft_vehicle_motorcar,2022,70,both,overall,overall,2163.1
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2016,886,both,overall,overall,2119.7
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2017,865,both,overall,overall,2143.9
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2018,730,both,overall,overall,2163.0
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2019,652,both,overall,overall,2173.7
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2020,400,both,overall,overall,2131.4
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2021,398,both,overall,overall,2151.7
Kedah,Kuala Muda,property,theft_vehicle_motorcycle,2022,348,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,all,2016,118,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,all,2017,92,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,all,2018,93,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,all,2019,96,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,all,2020,71,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,all,2021,46,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,all,2022,86,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,causing_injury,2016,46,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,causing_injury,2017,34,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,causing_injury,2018,37,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,causing_injury,2019,37,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,causing_injury,2020,33,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,causing_injury,2021,18,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,causing_injury,2022,34,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,murder,2016,1,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,murder,2017,4,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,murder,2018,0,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,murder,2019,2,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,murder,2020,2,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,murder,2021,1,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,murder,2022,3,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,rape,2016,20,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,rape,2017,6,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,rape,2018,14,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,rape,2019,14,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,rape,2020,14,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,rape,2021,14,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,rape,2022,16,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,robbery_gang_armed,2016,1,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,robbery_gang_armed,2017,1,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,robbery_gang_armed,2018,0,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,robbery_gang_armed,2019,0,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,robbery_gang_armed,2020,0,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,robbery_gang_armed,2021,1,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,robbery_gang_armed,2022,0,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2016,31,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2017,32,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2018,29,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2019,27,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2020,5,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2021,7,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,robbery_gang_unarmed,2022,18,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,robbery_solo_armed,2016,0,both,overall,overall,2119.7
Kedah,Kubang Pasu,assault,robbery_solo_armed,2017,0,both,overall,overall,2143.9
Kedah,Kubang Pasu,assault,robbery_solo_armed,2018,0,both,overall,overall,2163.0
Kedah,Kubang Pasu,assault,robbery_solo_armed,2019,0,both,overall,overall,2173.7
Kedah,Kubang Pasu,assault,robbery_solo_armed,2020,0,both,overall,overall,2131.4
Kedah,Kubang Pasu,assault,robbery_solo_armed,2021,0,both,overall,overall,2151.7
Kedah,Kubang Pasu,assault,robbery_solo_armed,2022,0,both,overall,overall,2163.1
Kedah,Kubang Pasu,assault,robbery_solo_unarmed,2016,19,both,overall,overall,2119.7
